artist_name,track_name,release_date,dating,violence,worldlife,nighttime,shaketheaudience,familygospel,romance,communication,obsence,music,likegirls,sadness,danceability,valence,energy,url
bryson tiller,canceled,2018,0.029480011,0.000461681,0.000461681,0.000461681,0.04553474,0.000461681,0.000461681,0.462616122,0.363358137,0.000461681,0.076323024,0.000461681,0.763890393,0.089035449,0.611599481,https://www.youtube.com/watch?v=N1ZlifJVk2Q
travis scott,stop trying to be god,2018,0.000531632,0.000531632,0.06099151,0.034423079,0.094850047,0.000531632,0.000531632,0.000531632,0.483122911,0.000531632,0.000531632,0.030423373,0.570020578,0.092126958,0.567554062,https://www.youtube.com/watch?v=YqvCptqhHfs
little mix,wasabi,2018,0.093531783,0.000537057,0.043071657,0.000537057,0.021252448,0.000537057,0.031804569,0.1876712,0.375471302,0.000537057,0.220250571,0.000537057,0.85053612,0.216817807,0.656645933,https://www.youtube.com/watch?v=ee5aEU4XEnc
migos,notice me,2018,0.00044603,0.00044603,0.026459637,0.019171838,0.08823192,0.00044603,0.00044603,0.00044603,0.326876749,0.00044603,0.00044603,0.00044603,0.795299469,0.4641385,0.338317673,https://www.youtube.com/watch?v=vHZgnlZho50
bts,fake love,2018,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.226350126,0.750707903,0.001349528,0.001349528,0.001349528,0.536445359,0.330173124,0.719710966,https://www.youtube.com/watch?v=7C2z4GqqS5E
jay rock,"king's dead (with kendrick lamar, future & james blake)",2018,0.000584795,0.077209955,0.060050274,0.000584795,0.022920476,0.000584795,0.000584795,0.000584795,0.399860081,0.066384099,0.000584795,0.000584795,0.542943789,0.415704864,0.717708901,https://www.youtube.com/watch?v=VwAnsAUYnw4
travis scott,5% tint,2018,0.041649629,0.000531632,0.000531632,0.000531632,0.116873664,0.025037543,0.029361011,0.000531632,0.418264908,0.000531632,0.000531632,0.059759709,0.704321456,0.039571311,0.481465287,https://www.youtube.com/watch?v=6SLD1ZQZ_4Y
kina grannis,can't help falling in love,2018,0.002392345,0.002392345,0.144530204,0.002392345,0.002392345,0.173904462,0.087060542,0.002392345,0.002392345,0.002392345,0.002392345,0.370922642,0.221271526,0.123042045,0.059630291,https://www.youtube.com/watch?v=tyoAsprwDRc
ariana grande,better off,2018,0.000773994,0.061150474,0.000773994,0.000773994,0.066191319,0.000773994,0.000773994,0.000773994,0.474363233,0.000773994,0.000773994,0.138076753,0.579768223,0.03225474,0.524509674,https://www.youtube.com/watch?v=-mNEr0OGusU
drake,can?Ât take a joke,2018,0.000634115,0.000634115,0.069999558,0.000634115,0.028217388,0.000634115,0.000634115,0.231296294,0.546913557,0.000634115,0.000634115,0.057487084,0.757391964,0.436314922,0.598586062,https://www.youtube.com/watch?v=RaskP_FC9VA
alec benjamin,if i killed someone for you,2018,0.000537057,0.494390369,0.000537057,0.000537057,0.000537057,0.000537057,0.093181314,0.278663115,0.000537057,0.000537057,0.000537057,0.000537057,0.489873281,0.397155812,0.605593288,https://www.youtube.com/watch?v=GLHAcAkdB8M
twenty one pilots,jumpsuit,2018,0.000877193,0.496070111,0.113967094,0.000877193,0.169080793,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.604678869,0.21784831,0.610598449,https://www.youtube.com/watch?v=UOUBW8bkjQ4
khalid,this way,2018,0.001283697,0.001283697,0.001283697,0.042188037,0.026130634,0.001283697,0.001283697,0.256604649,0.142000192,0.001283697,0.001283697,0.460863839,0.604678869,0.174567189,0.282259866,https://www.youtube.com/watch?v=duZ85VKPEp0
camila cabello,real friends,2018,0.00055991,0.00055991,0.00055991,0.090019821,0.0472359,0.00055991,0.00055991,0.257492193,0.341908677,0.00055991,0.018627137,0.000559911,0.692407668,0.658903545,0.512497287,https://www.youtube.com/watch?v=bg7RjxsghNY
saweetie,icy grl,2018,0.000572082,0.1104882,0.10853269,0.000572082,0.032162072,0.012710722,0.000572082,0.000572082,0.412397573,0.000572083,0.101334378,0.000572082,0.937181848,0.843363561,0.563549933,https://www.youtube.com/watch?v=Wji4b2jjYOk
h.e.r.,hard place,2018,0.000611995,0.058712948,0.144586337,0.111672905,0.052402788,0.000611995,0.000611995,0.107624519,0.000611995,0.000611995,0.000611995,0.425550251,0.59818044,0.326051113,0.719710966,https://www.youtube.com/watch?v=ya0LhdgXiaQ
julia michaels,jump (with trippie redd),2018,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.006578947,0.881578947,0.006578947,0.006578947,0.006578947,0.641503303,0.498145095,0.547533416,https://www.youtube.com/watch?v=Bkhpiwvvf8k
dua lipa,kiss and make up,2018,0.000365497,0.035273303,0.000365497,0.000365497,0.000365497,0.030775745,0.502533993,0.222515398,0.053728802,0.000365497,0.021923057,0.034962361,0.667497022,0.638293487,0.729721289,https://www.youtube.com/watch?v=AX3Bsiq-13k
the 1975,love it if we made it,2018,0.001315789,0.328673552,0.00131579,0.00131579,0.001315789,0.064765658,0.001315789,0.235049088,0.248969498,0.00131579,0.00131579,0.00131579,0.444384274,0.051525144,0.751743998,https://www.youtube.com/watch?v=1Wl1B7DPegc
playboi carti,flatbed freestyle,2018,0.000657895,0.000657895,0.000657895,0.000657895,0.124299187,0.000657895,0.000657895,0.000657895,0.586217059,0.000657895,0.000657895,0.000657895,0.750893534,0.389942292,0.552538578,https://www.youtube.com/watch?v=EeXBiBUMSsI
post malone,blame it on me,2018,0.000641849,0.182477896,0.000641849,0.000641849,0.068198709,0.000641849,0.000641849,0.098230829,0.059438486,0.000641849,0.000641849,0.408940901,0.638254089,0.302349547,0.587574707,https://www.youtube.com/watch?v=B272zlEstNc
rita ora,let you love me,2018,0.000465766,0.000465766,0.000465766,0.07492043,0.045311302,0.000465766,0.000465766,0.110714219,0.000465766,0.000465766,0.000465766,0.564982488,0.508285498,0.445589448,0.854850322,https://www.youtube.com/watch?v=XCQK6LmhYqc
cardi b,thru your phone,2018,0.030097038,0.06200386,0.000501253,0.144529494,0.000501253,0.052971331,0.000501253,0.09184729,0.385822925,0.000501253,0.066389454,0.038141703,0.839705405,0.191055235,0.549535481,https://www.youtube.com/watch?v=6C_wxlp_QS0
jid,151 rum,2018,0.000515996,0.142843195,0.000515996,0.000515996,0.020389273,0.083525368,0.000515996,0.000515996,0.628534995,0.000515996,0.000515996,0.000515996,0.751976606,0.661995054,0.867863741,https://www.youtube.com/watch?v=vtY8pM-H65c
maddie & tae,die from a broken heart,2018,0.000626566,0.000626566,0.000626566,0.145612929,0.000626566,0.037770692,0.000626566,0.000626566,0.000626566,0.000626566,0.116136213,0.394483906,0.590598939,0.402308326,0.514499352,https://www.youtube.com/watch?v=Xbaoi-lifOM
cardi b,she bad,2018,0.000649773,0.000649773,0.000649773,0.000649773,0.085479056,0.00873884,0.000649773,0.000649773,0.518336972,0.04315247,0.165581621,0.000649773,0.789884111,0.341508656,0.504489029,https://www.youtube.com/watch?v=aiYfOWu5ZhY
the weeknd,wasted times,2018,0.014787562,0.000683527,0.036452724,0.024781503,0.043206687,0.000683527,0.000683527,0.000683527,0.519904487,0.078819996,0.000683527,0.000683527,0.539694574,0.274525969,0.678668643,https://www.youtube.com/watch?v=R0rKB_bsUNg
seeb,grip,2018,0.000537057,0.275454866,0.000537057,0.139377889,0.000537057,0.000537057,0.121232433,0.073547773,0.000537057,0.000537057,0.000537057,0.311189717,0.580851294,0.494023083,0.904901935,https://www.youtube.com/watch?v=LMlCPQVbsFc
kanye west,yikes,2018,0.000649773,0.058709188,0.000649773,0.000649773,0.000649773,0.107644448,0.000649773,0.121088718,0.67015537,0.000649773,0.000649773,0.000649773,0.67291238,0.205482275,0.776769805,https://www.youtube.com/watch?v=X0DdchJiDJI
the 1975,tootimetootimetootime,2018,0.000683527,0.000683527,0.000683527,0.499525267,0.000683527,0.000683527,0.000683527,0.488854774,0.000683527,0.000683527,0.000683527,0.000683527,0.655583234,0.475474031,0.798792515,https://www.youtube.com/watch?v=4fxPQUKfim4
russ,nobody knows,2018,0.000496524,0.136951956,0.000496524,0.000496524,0.047521921,0.000496524,0.000496524,0.140073702,0.36403776,0.000496524,0.000496524,0.132674781,0.70757067,0.51772465,0.710701676,https://www.youtube.com/watch?v=LGEsM5l9U7U
a r i z o n a,freaking out,2018,0.000892061,0.542454351,0.000892061,0.183124455,0.039491321,0.053225144,0.000892061,0.045773327,0.000892061,0.000892061,0.000892061,0.052649661,0.649084805,0.357996702,0.684674837,https://www.youtube.com/watch?v=c0t20Awd24A
alec benjamin,outrunning karma,2018,0.001096491,0.491089829,0.027419074,0.106274501,0.001096491,0.001096491,0.001096491,0.045174504,0.001096491,0.001096491,0.001096491,0.001096491,0.383732265,0.4641385,0.649638707,https://www.youtube.com/watch?v=e4vD2S5vQMM
tinashe,throw a fit,2018,0.000506073,0.043730321,0.000506073,0.000506073,0.162316856,0.000506073,0.000506073,0.061368354,0.589610198,0.000506073,0.000506073,0.000506073,0.894942056,0.388911789,0.586573675,https://www.youtube.com/watch?v=aeRMzoA-XQI
lauv,enemies,2018,0.000711238,0.050187162,0.000711238,0.000711238,0.064466252,0.000711238,0.000711238,0.381704833,0.027975364,0.000711238,0.000711238,0.35287384,0.68699231,0.595012366,0.693684127,https://www.youtube.com/watch?v=HZoX-10-VMs
bebe rexha,knees,2018,0.000634115,0.394253772,0.000634115,0.048940876,0.071703567,0.000634115,0.040449601,0.057037424,0.022848702,0.000634115,0.000634115,0.09113537,0.774721109,0.368301731,0.577564384,https://www.youtube.com/watch?v=3dP6pyWe30Y
travis scott,nc-17,2018,0.000641849,0.162123467,0.000641849,0.000641849,0.027017207,0.000641849,0.000641849,0.000641849,0.714897909,0.000641849,0.000641849,0.000641849,0.803964042,0.035964551,0.763756386,https://www.youtube.com/watch?v=K2taklQnVzY
surfaces,heaven falls / fall on me,2018,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.095822474,0.055161614,0.000785546,0.359482058,0.542943789,0.767106348,0.366346577,https://www.youtube.com/watch?v=7h3F09BtRCQ
playboi carti,love hurts (feat. travis scott),2018,0.046080679,0.039597035,0.062436567,0.000762777,0.000762777,0.000762777,0.000762777,0.144744903,0.115009183,0.321960546,0.060047286,0.000762777,0.717318315,0.453833471,0.450433287,https://www.youtube.com/watch?v=8pC-A0KMztk
the weeknd,hurt you,2018,0.077937419,0.000711238,0.041623845,0.157988441,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.013109485,0.392540308,0.44871656,0.347691674,0.718709934,https://www.youtube.com/watch?v=wKDU5pXhf5o
au/ra,panic room,2018,0.000674764,0.524345855,0.000674764,0.043490105,0.000674764,0.000674764,0.000674764,0.150780465,0.000674764,0.000674764,0.000674764,0.000674764,0.46929492,0.041220115,0.426408512,https://www.youtube.com/watch?v=Ro51SuLyh8A
alesso,remedy,2018,0.000626566,0.000626566,0.573251523,0.000626566,0.120387799,0.000626566,0.028758117,0.000626566,0.000626566,0.000626566,0.068857809,0.000626567,0.584100509,0.473413026,0.775768773,https://www.youtube.com/watch?v=vB67ddBhO1c
rico nasty,smack a bitch,2018,0.01031074,0.000421053,0.241987328,0.000421053,0.133930049,0.01804789,0.000421053,0.000421053,0.560339437,0.000421053,0.000421053,0.000421053,0.694573811,0.326051113,0.700691353,https://www.youtube.com/watch?v=-D4happ4TQU
5 seconds of summer,ghost of you,2018,0.000907441,0.302535209,0.000907441,0.033688248,0.000907441,0.000907441,0.000907441,0.143575015,0.000907441,0.000907441,0.139904957,0.057296922,0.429221272,0.187963726,0.561547868,https://www.youtube.com/watch?v=stdr6o0-HOM
mac miller,what's the use?,2018,0.000482859,0.000482859,0.000482859,0.061623125,0.103674021,0.117383316,0.000482859,0.146991537,0.445583322,0.012579012,0.000482859,0.000482859,0.75522582,0.553792251,0.492476642,https://www.youtube.com/watch?v=qI-t1I_ppL8
quavo,workin me,2018,0.000548246,0.143256377,0.022885862,0.000548246,0.096771127,0.233191615,0.000548246,0.000548246,0.302657542,0.000548246,0.000548246,0.103920587,0.78880104,0.250824402,0.629618062,https://www.youtube.com/watch?v=nmjgIrBHg6Y
girl in red,summer depression,2018,0.000907441,0.000907441,0.137261804,0.128587178,0.000907441,0.000907441,0.000907441,0.136754593,0.023182914,0.305073613,0.120154058,0.000907441,0.681576952,0.614591921,0.306284641,https://www.youtube.com/watch?v=GvKVU947e2E
ayokay,stay with me,2018,0.000591366,0.017987935,0.000591366,0.000591366,0.051699115,0.000591366,0.000591366,0.000591366,0.000591366,0.056758315,0.000591366,0.852976573,0.685909239,0.457955482,0.695686192,https://www.youtube.com/watch?v=uk3Gq8MKgTo
kevin gates,me too,2018,0.021276182,0.073024448,0.000453721,0.016065111,0.127662022,0.000453721,0.017590324,0.000453721,0.501291989,0.000453721,0.103942819,0.000453721,0.719484458,0.346661171,0.605593288,https://www.youtube.com/watch?v=C5L9NdD2uVM
khalid,vertigo,2018,0.000482859,0.000482859,0.245607216,0.000482859,0.019179096,0.000482859,0.016266993,0.000482859,0.000482859,0.000482859,0.027205212,0.303046486,0.460630348,0.188994229,0.458441545,https://www.youtube.com/watch?v=brq-z2IlfDA
bts,mic drop (steve aoki remix) [full length edition],2018,0.031582871,0.086277427,0.103105943,0.045579167,0.039249996,0.000657895,0.000657895,0.061317167,0.493841053,0.000657895,0.000657895,0.000657895,0.589515867,0.53215169,0.848844128,https://www.youtube.com/watch?v=zz1MkneRm6A
noah kahan,hurt somebody,2018,0.000578369,0.047105777,0.000578369,0.000578369,0.000578369,0.000578369,0.051676078,0.308778279,0.000578369,0.000578369,0.000578369,0.421665426,0.6187588,0.463107997,0.559545804,https://www.youtube.com/watch?v=ZdsER1S3t8k
zayn,good years,2018,0.000531632,0.16702875,0.329186894,0.000531632,0.000531632,0.000531632,0.000531632,0.025467344,0.018180897,0.000531632,0.000531632,0.078692968,0.624174158,0.138499588,0.411393028,https://www.youtube.com/watch?v=EB32NhsQGJA
kanye west,violent crimes,2018,0.012701335,0.171779224,0.185329479,0.102972198,0.010208509,0.042869823,0.000465766,0.041272092,0.39193023,0.000465766,0.000465766,0.000465766,0.657749377,0.016591096,0.419401287,https://www.youtube.com/watch?v=DSY7u8Jg9c0
metro boomin,overdue (with travis scott),2018,0.00075188,0.00075188,0.021021801,0.00075188,0.00075188,0.017002687,0.00075188,0.00075188,0.721450554,0.00075188,0.00075188,0.00075188,0.624174158,0.48577906,0.400381674,https://www.youtube.com/watch?v=ThRbi74tkLw
rich the kid,new freezer (feat. kendrick lamar),2018,0.001547988,0.116553212,0.001547988,0.059985321,0.119882472,0.001547988,0.001547988,0.001547988,0.68035918,0.001547988,0.001547988,0.001547988,0.890609769,0.568219291,0.698689288,https://www.youtube.com/watch?v=6YqSS_b_X1U
pewdiepie,bitch lasagna,2018,0.000956938,0.072175929,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.177619152,0.700281332,0.035569519,0.000956938,0.000956938,0.794216398,0.526999176,0.789783224,https://www.youtube.com/watch?v=6Dh-RL__uN4
kids see ghosts,4th dimension,2018,0.000711238,0.063770441,0.068964699,0.000711238,0.021704619,0.019897231,0.000711238,0.134727695,0.386824808,0.180932916,0.000711238,0.000711238,0.76172425,0.73206925,0.542528255,https://www.youtube.com/watch?v=6Hj5tucYv1Q
bazzi,myself,2018,0.048367634,0.000848896,0.037588014,0.000848897,0.000848896,0.000848896,0.000848896,0.32656107,0.369676577,0.000848896,0.000848897,0.114586582,0.740062818,0.905193735,0.561547868,https://www.youtube.com/watch?v=VgKjHh1Y-1Y
alessia cara,out of love,2018,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.362203621,0.001283697,0.10655059,0.001283697,0.391135653,0.466045706,0.116859027,0.267244382,https://www.youtube.com/watch?v=oljXXw0wgmg
travis scott,can't say,2018,0.01560326,0.066125537,0.025721731,0.043420992,0.090887509,0.000478469,0.000478469,0.121161755,0.460355884,0.000478469,0.01110237,0.000478469,0.69349074,0.710428689,0.708699611,https://www.youtube.com/watch?v=2LegcNVM_nM
post malone,stay,2018,0.000611995,0.000611995,0.000611995,0.079857474,0.000611995,0.073659196,0.000611995,0.309483679,0.391482289,0.000611995,0.029412393,0.064472836,0.451965775,0.336356142,0.468451868,https://www.youtube.com/watch?v=4Ukh9aQBzWc
twenty one pilots,chlorine,2018,0.011184839,0.193054433,0.312483207,0.000526316,0.054813457,0.008548609,0.000526316,0.000526316,0.097071658,0.000526316,0.000526316,0.050473069,0.592765082,0.300288541,0.674664514,https://www.youtube.com/watch?v=eJnQBXmZ7Ek
charlie puth,attention,2018,0.035200773,0.000378644,0.000378644,0.032085731,0.038339126,0.000378644,0.000378644,0.26633205,0.378313507,0.000378644,0.000378644,0.036737862,0.772554966,0.796990932,0.613601546,https://www.youtube.com/watch?v=nfs8NYg7yQM
kodak black,calling my spirit,2018,0.000554017,0.000554017,0.048970241,0.000554017,0.013298419,0.000554017,0.000554017,0.000554017,0.602700215,0.057222024,0.015233501,0.118224384,0.918769631,0.738252267,0.366346577,https://www.youtube.com/watch?v=ppSY98RGyBU
drake,in my feelings,2018,0.000506073,0.000506073,0.000506073,0.000506073,0.173151891,0.000506073,0.000506073,0.000506073,0.567037626,0.000506073,0.040971801,0.000506073,0.837539261,0.336356142,0.626614965,https://www.youtube.com/watch?v=DRS_PpOrUZ4
bazzi,3:15,2018,0.06557836,0.000542594,0.114179766,0.000542594,0.011005358,0.000542594,0.000542594,0.200252251,0.329483354,0.000542594,0.084643018,0.000542594,0.638254089,0.531121187,0.654643869,https://www.youtube.com/watch?v=xwIKpc7chs0
sam smith,fire on fire,2018,0.000822368,0.31621521,0.000822368,0.000822368,0.000822368,0.016669431,0.000822368,0.306319313,0.000822368,0.000822368,0.183853302,0.000822368,0.565688292,0.327081616,0.407388899,https://www.youtube.com/watch?v=vk_xq1P7vIU
lanco,greatest love story,2018,0.052854373,0.000521105,0.346297728,0.000521105,0.000521105,0.037340761,0.021796797,0.000521105,0.000521105,0.000521105,0.026087955,0.000521105,0.65991552,0.614591921,0.617605675,https://www.youtube.com/watch?v=aHl0tlUYDBI
tiÃÂ«sto,jackie chan,2018,0.046334377,0.000414422,0.02907237,0.000414422,0.042093033,0.018550052,0.000414422,0.130823968,0.539449505,0.000414422,0.000414422,0.000414422,0.742228961,0.683635614,0.834829676,https://www.youtube.com/watch?v=6DaL-Z4dwzI
ruel,younger,2018,0.000809717,0.000809717,0.000809717,0.043898466,0.000809717,0.045191725,0.025803018,0.302372178,0.084370043,0.000809717,0.000809717,0.345042835,0.740062818,0.443528442,0.477461158,https://www.youtube.com/watch?v=r90FuOuqE60
rich the kid,plug walk,2018,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.000674764,0.0661908,0.465353804,0.000674764,0.04695365,0.000674764,0.881945197,0.138499588,0.519504513,https://www.youtube.com/watch?v=ToY6sjSV8h8
post malone,rich & sad,2018,0.000501253,0.000501253,0.076312863,0.000501253,0.033304417,0.000501253,0.000501253,0.085339017,0.360847664,0.025267095,0.000501253,0.290260389,0.584100509,0.258037923,0.590577804,https://www.youtube.com/watch?v=r3PZv4b97l4
daniel caesar,who hurt you?,2018,0.000993049,0.000993049,0.167544869,0.000993049,0.040201786,0.000993049,0.07426914,0.000993049,0.324961802,0.000993049,0.070150569,0.000993049,0.636087945,0.261129431,0.493477674,https://www.youtube.com/watch?v=hkEJmUDX47U
lil wayne,scared of the dark (feat. xxxtentacion),2018,0.007675397,0.349665374,0.000300752,0.040480022,0.275678404,0.000300752,0.007084234,0.038841776,0.033120026,0.000300752,0.000300752,0.12799382,0.412975198,0.136438582,0.623611869,https://www.youtube.com/watch?v=zVlFkFmk_NM
gianni & kyle,do u even miss me at all?,2018,0.011321345,0.000501253,0.000501253,0.000501253,0.077077386,0.000501253,0.000501253,0.227652244,0.324058374,0.000501253,0.083305606,0.088440971,0.820210116,0.441467436,0.519504513,https://www.youtube.com/watch?v=HnIiP9mFnWw
lil wayne,uproar,2018,0.000572082,0.117242217,0.000572082,0.000572082,0.036079271,0.022264175,0.000572082,0.000572082,0.692926854,0.000572082,0.055327428,0.000572082,0.737896675,0.886644683,0.870866838,https://www.youtube.com/watch?v=tF0X2c8HPN8
megan thee stallion,big ole freak,2018,0.07243745,0.05760454,0.000474158,0.014399313,0.075765235,0.000474158,0.000474158,0.156149832,0.307471692,0.000474158,0.130365567,0.000474158,0.798548684,0.621805441,0.699690321,https://www.youtube.com/watch?v=oBYf6gpVvRA
french montana,no stylist,2018,0.000762777,0.132437063,0.000762777,0.000762777,0.132188753,0.000762777,0.000762777,0.000762777,0.498915442,0.000762777,0.000762777,0.11571674,0.76172425,0.488870569,0.704695482,https://www.youtube.com/watch?v=9_k_goMr5ZI
ella mai,shot clock,2018,0.000315159,0.000315159,0.000315159,0.293350497,0.026607417,0.000315159,0.000315159,0.052727187,0.41898229,0.000315159,0.000315159,0.000315159,0.487707137,0.422918384,0.512497287,https://www.youtube.com/watch?v=T4kAYIC5Xzo
travis scott,yosemite,2018,0.000692521,0.000692521,0.125266247,0.000692521,0.014453023,0.000692521,0.000692521,0.000692521,0.349901661,0.000692521,0.000692521,0.000692521,0.783385682,0.124072547,0.554540642,https://www.youtube.com/watch?v=PJWHAiDARMQ
dean lewis,be alright,2018,0.000491884,0.000491884,0.000491884,0.077396934,0.01069763,0.000491884,0.000491884,0.249878908,0.017414837,0.000491884,0.16877635,0.36078763,0.532113073,0.43219291,0.586573675,https://www.youtube.com/watch?v=I0czvJ_jikg
alec benjamin,let me down slowly,2018,0.106175069,0.13604611,0.000657895,0.029963949,0.000657895,0.03839857,0.000657895,0.000657895,0.000657895,0.000657895,0.000657895,0.539333224,0.63933716,0.473413026,0.557543739,https://www.youtube.com/watch?v=50VNCymT-Cs
khalid,better,2018,0.010705543,0.000461681,0.000461681,0.034567184,0.016595588,0.000461681,0.000461681,0.000461681,0.488444173,0.000461681,0.047864163,0.05911355,0.578685151,0.091096455,0.552538578,https://www.youtube.com/watch?v=x3bfa3DZ8JM
post malone,wow.,2018,0.000611995,0.000611995,0.000611995,0.000611995,0.169382348,0.000611995,0.000611995,0.000611995,0.470524452,0.000611995,0.000611995,0.157816096,0.835373118,0.372423743,0.539525158,https://www.youtube.com/watch?v=NA4uIFbVCPM
post malone,sunflower,2018,0.10847392,0.161577549,0.000848896,0.000848897,0.036371338,0.000848896,0.000848896,0.251381456,0.307533029,0.000848896,0.000848896,0.068234891,0.756308892,0.916529266,0.479463222,https://www.youtube.com/watch?v=ApXoWvfEYVU
ariana grande,no tears left to cry,2018,0.177785558,0.08768891,0.000453721,0.059969698,0.148999393,0.000453721,0.000453721,0.000453721,0.311736333,0.000453721,0.000453721,0.119403746,0.690241525,0.340478153,0.713704772,https://www.youtube.com/watch?v=ffxKSjUwKdU
88rising,midsummer madness,2018,0.012705172,0.067550352,0.097804245,0.113524996,0.012183926,0.000434972,0.000434972,0.000434972,0.33748237,0.030657516,0.057802274,0.097355576,0.376150764,0.148804617,0.678668643,https://www.youtube.com/watch?v=VPSoNx1gyQ4
aminÃÂ©,reel it in,2018,0.000565931,0.000565931,0.000565931,0.000565931,0.083231932,0.000565931,0.000565931,0.193283689,0.635586958,0.000565931,0.013377295,0.000565931,0.749810462,0.411582852,0.342321802,https://www.youtube.com/watch?v=NEfuy8XU0g0
notd,so close,2018,0.000785546,0.000785546,0.000785546,0.000785546,0.138727495,0.021790581,0.4654181,0.050774491,0.057350159,0.000785546,0.000785546,0.155100082,0.691324597,0.759892828,0.872868902,https://www.youtube.com/watch?v=5uV82m-U7Vg
shawn mendes,lost in japan,2018,0.063752495,0.000565931,0.000565931,0.463002365,0.025657692,0.000565931,0.000565931,0.174986796,0.134257065,0.000565931,0.000565931,0.016094857,0.705404527,0.413643858,0.738730579,https://www.youtube.com/watch?v=SAWzXkV3hHo
travis scott,butterfly effect,2018,0.010244762,0.000474158,0.182774141,0.000474158,0.208714076,0.000474158,0.055947868,0.000474158,0.311902494,0.000474158,0.000474158,0.109975372,0.759558107,0.174567189,0.62861703,https://www.youtube.com/watch?v=_EyZUTDAH0U
shawn mendes,in my blood,2018,0.000626566,0.391863993,0.000626566,0.000626566,0.059042057,0.113687296,0.000626566,0.000626566,0.096279584,0.000626566,0.115909978,0.000626566,0.606845012,0.477535037,0.71270374,https://www.youtube.com/watch?v=36tggrpRoTI
joyner lucas,i love,2018,0.018629641,0.039721922,0.054608299,0.000482859,0.086280446,0.000482859,0.000482859,0.216345233,0.433313285,0.000482859,0.000482859,0.049016922,0.65991552,0.553792251,0.565551997,https://www.youtube.com/watch?v=_rs52auqcmE
tyga,swish,2018,0.000510986,0.000510986,0.000510986,0.052022384,0.010414636,0.000510986,0.000510986,0.000510986,0.52951076,0.000510986,0.312086523,0.000510986,0.890609769,0.258037923,0.541527223,https://www.youtube.com/watch?v=ScdQQfAjFTk
jacquees,you,2018,0.041226051,0.000762777,0.032157157,0.037329466,0.213606742,0.000762777,0.045810345,0.161548903,0.374950217,0.000762777,0.000762777,0.000762777,0.729232102,0.320898599,0.453436384,https://www.youtube.com/watch?v=-PLCJqiKbjw
lil yachty,yacht club (feat. juice wrld),2018,0.03285048,0.000491884,0.000491884,0.000491884,0.021070661,0.000491884,0.000491884,0.000491884,0.713057067,0.000491884,0.027303231,0.000491884,0.7140691,0.446619951,0.508493158,https://www.youtube.com/watch?v=qN6aWdAR1k8
drake,mob ties,2018,0.000411184,0.234809307,0.000411184,0.092453581,0.04873344,0.076305149,0.000411184,0.000411184,0.517386488,0.000411184,0.000411184,0.000411184,0.750893534,0.480626546,0.57556232,https://www.youtube.com/watch?v=pzAIhjxEemw
alec benjamin,boy in the bubble,2018,0.000389864,0.360922633,0.000389864,0.039201355,0.000389864,0.000389864,0.000389864,0.164074582,0.000389864,0.025737987,0.028634342,0.058569689,0.818043973,0.852638087,0.578565417,https://www.youtube.com/watch?v=8WvKFL_LIB8
calvin harris,one kiss (with dua lipa),2018,0.002392345,0.162817886,0.002392345,0.094318722,0.002392344,0.002392345,0.104032811,0.002392345,0.002392345,0.347200952,0.002392345,0.002392345,0.789884111,0.58573784,0.86285858,https://www.youtube.com/watch?v=DkeiKbqa02g
kanye west,all mine,2018,0.029394185,0.000822368,0.000822368,0.132711615,0.066625799,0.000822368,0.000822368,0.03629957,0.405327951,0.017714883,0.000822368,0.000822368,0.935015705,0.275556472,0.31028877,https://www.youtube.com/watch?v=TrQ7w1bdNvY
nicki minaj,chun-li,2018,0.027253276,0.040891801,0.000785546,0.000785546,0.028725739,0.000785546,0.000785546,0.000785546,0.768726363,0.070262072,0.000785546,0.000785546,0.680493881,0.468260511,0.729721289,https://www.youtube.com/watch?v=Wpm07-BGJnE
drake,i'm upset,2018,0.000515996,0.178433047,0.031285814,0.000515996,0.03710502,0.000515996,0.000515996,0.137188441,0.503792452,0.000515996,0.000515996,0.000515996,0.906855843,0.482687552,0.586573675,https://www.youtube.com/watch?v=rIhx2wZ8jnA
finneas,let's fall in love for the night,2018,0.000674764,0.000674764,0.000674764,0.135820923,0.000674764,0.000674764,0.021402248,0.246990187,0.416010953,0.053692322,0.000674764,0.117311438,0.731398245,0.361088211,0.408389932,https://www.youtube.com/watch?v=VaKzNtwPQxE
post malone,zack and codeine,2018,0.000417711,0.101381902,0.078588781,0.089829377,0.076144849,0.017747516,0.070060867,0.023937264,0.457755394,0.000417711,0.000417711,0.037064069,0.736813603,0.27143446,0.84083587,https://www.youtube.com/watch?v=K6STm-fcu6c
